CD_MUN,SIGLA_UF,year,pop_est
4104204,PR,2011,113881
4104204,PR,2012,115336
4104204,PR,2013,120730
4104204,PR,2014,122443
4104204,PR,2015,124098
4104204,PR,2016,125719
4104204,PR,2017,127309
4104204,PR,2018,130091
4104204,PR,2019,132002
4104204,PR,2020,133865
4104204,PR,2021,135678
4104204,PR,2022,136327
4104204,PR,2024,142695
4104204,PR,2025,144504
4104253,PR,2007,22325
4104253,PR,2008,23328
4104253,PR,2009,23607
4104253,PR,2010,24843
4104253,PR,2011,25183
4104253,PR,2012,25513
4104253,PR,2013,26755
4104253,PR,2014,27143
4104253,PR,2015,27517
4104253,PR,2016,27884
4104253,PR,2017,28244
4104253,PR,2018,28885
4104253,PR,2019,29318
4104253,PR,2020,29740
4104253,PR,2021,30151
4104253,PR,2022,30160
4104253,PR,2024,31555
4104253,PR,2025,31888
4104303,PR,2007,82530
4104303,PR,2008,85460
4104303,PR,2009,85896
4104303,PR,2010,87194
4104303,PR,2011,87710
4104303,PR,2012,88209
4104303,PR,2013,91648
4104303,PR,2014,92300
4104303,PR,2015,92930
4104303,PR,2016,93547
4104303,PR,2017,94153
4104303,PR,2018,94212
4104303,PR,2019,94859
4104303,PR,2020,95488
4104303,PR,2021,96102
4104303,PR,2022,99432
4104303,PR,2024,103340
4104303,PR,2025,104122
4104402,PR,2007,17775
4104402,PR,2008,18179
4104402,PR,2009,18100
4104402,PR,2010,16655
4104402,PR,2011,16491
4104402,PR,2012,16332
4104402,PR,2013,16633
4104402,PR,2014,16484
4104402,PR,2015,16339
4104402,PR,2016,16198
4104402,PR,2017,16059
4104402,PR,2018,15233
4104402,PR,2019,15018
4104402,PR,2020,14809
4104402,PR,2021,14606
4104402,PR,2022,15244
4104402,PR,2024,15255
4104402,PR,2025,15081
4104428,PR,2007,15412
4104428,PR,2008,16090
4104428,PR,2009,16271
4104428,PR,2010,14983
4104428,PR,2011,15044
4104428,PR,2012,15104
4104428,PR,2013,15657
4104428,PR,2014,15741
4104428,PR,2015,15822
4104428,PR,2016,15901
4104428,PR,2017,15978
4104428,PR,2018,15903
4104428,PR,2019,15979
4104428,PR,2020,16053
4104428,PR,2021,16126
4104428,PR,2022,14973
4104428,PR,2024,15174
4104428,PR,2025,15174
4104451,PR,2007,12418
4104451,PR,2008,12750
4104451,PR,2009,12733
4104451,PR,2010,12952
4104451,PR,2011,12963
4104451,PR,2012,12974
4104451,PR,2013,13396
4104451,PR,2014,13424
4104451,PR,2015,13452
4104451,PR,2016,13478
4104451,PR,2017,13505
4104451,PR,2018,13306
4104451,PR,2019,13317
4104451,PR,2020,13329
4104451,PR,2021,13340
4104451,PR,2022,10933
4104451,PR,2024,10799
4104451,PR,2025,10672
4104501,PR,2007,18103
4104501,PR,2008,18655
4104501,PR,2009,18681
4104501,PR,2010,18526
4104501,PR,2011,18548
4104501,PR,2012,18570
4104501,PR,2013,19182
4104501,PR,2014,19229
4104501,PR,2015,19275
4104501,PR,2016,19320
4104501,PR,2017,19364
4104501,PR,2018,19099
4104501,PR,2019,19124
4104501,PR,2020,19148
4104501,PR,2021,19172
4104501,PR,2022,20481
4104501,PR,2024,21022
4104501,PR,2025,21088
4104600,PR,2007,13616
4104600,PR,2008,13929
4104600,PR,2009,13870
4104600,PR,2010,14970
4104600,PR,2011,15016
4104600,PR,2012,15060
4104600,PR,2013,15592
4104600,PR,2014,15659
4104600,PR,2015,15724
4104600,PR,2016,15788
4104600,PR,2017,15850
4104600,PR,2018,15724
4104600,PR,2019,15780
4104600,PR,2020,15834
4104600,PR,2021,15887
4104600,PR,2022,14648
4104600,PR,2024,14796
4104600,PR,2025,14776
4104659,PR,2007,16521
4104659,PR,2008,17301
4104659,PR,2009,17537
4104659,PR,2010,19163
4104659,PR,2011,19493
4104659,PR,2012,19813
4104659,PR,2013,20863
4104659,PR,2014,21233
4104659,PR,2015,21590
4104659,PR,2016,21939
4104659,PR,2017,22282
4104659,PR,2018,22993
4104659,PR,2019,23415
4104659,PR,2020,23825
4104659,PR,2021,24225
4104659,PR,2022,23283
4104659,PR,2024,24159
4104659,PR,2025,24469
4104709,PR,2007,13170
4104709,PR,2008,13566
4104709,PR,2009,13581
4104709,PR,2010,13706
4104709,PR,2011,13737
4104709,PR,2012,13767
4104709,PR,2013,14239
4104709,PR,2014,14289
4104709,PR,2015,14337
4104709,PR,2016,14384
4104709,PR,2017,14431
4104709,PR,2018,14283
4104709,PR,2019,14320
4104709,PR,2020,14356
4104709,PR,2021,14391
4104709,PR,2022,16905
4104709,PR,2024,17567
4104709,PR,2025,17788
4104808,PR,2007,285784
4104808,PR,2008,291747
4104808,PR,2009,296254
4104808,PR,2010,286205
4104808,PR,2011,289339
4104808,PR,2012,292372
4104808,PR,2013,305615
4104808,PR,2014,309259
4104808,PR,2015,312778
4104808,PR,2016,316226
4104808,PR,2017,319608
4104808,PR,2018,324476
4104808,PR,2019,328454
4104808,PR,2020,332333
4104808,PR,2021,336073
4104808,PR,2022,348051
4104808,PR,2024,364104
4104808,PR,2025,368195
4104907,PR,2007,65363
4104907,PR,2008,67708
4104907,PR,2009,68071
4104907,PR,2010,67084
4104907,PR,2011,67353
4104907,PR,2012,67613
4104907,PR,2013,70086
4104907,PR,2014,70454
4104907,PR,2015,70810
4104907,PR,2016,71159
4104907,PR,2017,71501
4104907,PR,2018,71151
4104907,PR,2019,71484
4104907,PR,2020,71809
4104907,PR,2021,72125
4104907,PR,2022,73075
4104907,PR,2024,75291
4104907,PR,2025,75644
4105003,PR,2007,9578
4105003,PR,2008,9751
4105003,PR,2009,9673
4105003,PR,2010,10202
4105003,PR,2011,10185
4105003,PR,2012,10169
4105003,PR,2013,10467
4105003,PR,2014,10463
4105003,PR,2015,10459
4105003,PR,2016,10455
4105003,PR,2017,10451
4105003,PR,2018,10213
4105003,PR,2019,10189
4105003,PR,2020,10167
4105003,PR,2021,10144
4105003,PR,2022,10446
4105003,PR,2024,10627
4105003,PR,2025,10621
4105102,PR,2007,11247
4105102,PR,2008,11515
4105102,PR,2009,11474
4105102,PR,2010,11190
4105102,PR,2011,11142
4105102,PR,2012,11096
4105102,PR,2013,11382
4105102,PR,2014,11346
4105102,PR,2015,11312
4105102,PR,2016,11279
4105102,PR,2017,11246
4105102,PR,2018,10891
4105102,PR,2019,10827
4105102,PR,2020,10764
4105102,PR,2021,10704
4105102,PR,2022,10832
4105102,PR,2024,10936
4105102,PR,2025,10903
4105201,PR,2007,17693
4105201,PR,2008,18460
4105201,PR,2009,18660
4105201,PR,2010,16938
4105201,PR,2011,16983
4105201,PR,2012,17027
4105201,PR,2013,17619
4105201,PR,2014,17689
4105201,PR,2015,17755
4105201,PR,2016,17821
4105201,PR,2017,17885
4105201,PR,2018,17725
4105201,PR,2019,17779
4105201,PR,2020,17833
4105201,PR,2021,17884
4105201,PR,2022,16134
4105201,PR,2024,16240
4105201,PR,2025,16287
4105300,PR,2007,10914
4105300,PR,2008,11332
4105300,PR,2009,11413
4105300,PR,2010,11032
4105300,PR,2011,11077
4105300,PR,2012,11121
4105300,PR,2013,11528
4105300,PR,2014,11589
4105300,PR,2015,11649
4105300,PR,2016,11707
4105300,PR,2017,11764
4105300,PR,2018,11709
4105300,PR,2019,11765
4105300,PR,2020,11819
4105300,PR,2021,11872
4105300,PR,2022,11087
4105300,PR,2024,11251
4105300,PR,2025,11255
4105409,PR,2007,19224
4105409,PR,2008,19628
4105409,PR,2009,19517
4105409,PR,2010,19679
4105409,PR,2011,19613
4105409,PR,2012,19549
4105409,PR,2013,20077
4105409,PR,2014,20034
4105409,PR,2015,19992
4105409,PR,2016,19951
4105409,PR,2017,19911
4105409,PR,2018,19343
4105409,PR,2019,19254
4105409,PR,2020,19167
4105409,PR,2021,19083
4105409,PR,2022,21085
4105409,PR,2024,21559
4105409,PR,2025,21604
4105508,PR,2007,64498
4105508,PR,2008,67637
4105508,PR,2009,68629
4105508,PR,2010,69958
4105508,PR,2011,70922
4105508,PR,2012,71855
4105508,PR,2013,75360
4105508,PR,2014,76456
4105508,PR,2015,77515
4105508,PR,2016,78553
4105508,PR,2017,79571
4105508,PR,2018,81393
4105508,PR,2019,82620
4105508,PR,2020,83816
4105508,PR,2021,84980
4105508,PR,2022,79527
4105508,PR,2024,82359
4105508,PR,2025,82988
4105607,PR,2007,10468
4105607,PR,2008,10944
4105607,PR,2009,11079
4105607,PR,2010,11062
4105607,PR,2011,11180
4105607,PR,2012,11294
4105607,PR,2013,11800
4105607,PR,2014,11937
4105607,PR,2015,12069
4105607,PR,2016,12199
4105607,PR,2017,12326
4105607,PR,2018,12503
4105607,PR,2019,12652
4105607,PR,2020,12797
4105607,PR,2021,12939
4105607,PR,2022,11467
4105607,PR,2024,11684
4105607,PR,2025,11705
4105706,PR,2007,17599
4105706,PR,2008,18041
4105706,PR,2009,17995
4105706,PR,2010,17240
4105706,PR,2011,17156
4105706,PR,2012,17075
4105706,PR,2013,17501
4105706,PR,2014,17436
4105706,PR,2015,17373
4105706,PR,2016,17311
4105706,PR,2017,17250
4105706,PR,2018,16671
4105706,PR,2019,16559
4105706,PR,2020,16450
4105706,PR,2021,16344
4105706,PR,2022,15070
4105706,PR,2024,14975
4105706,PR,2025,14833
4105805,PR,2007,233916
4105805,PR,2008,241505
4105805,PR,2009,247268
4105805,PR,2010,212967
4105805,PR,2011,215242
4105805,PR,2012,217443
4105805,PR,2013,227220
4105805,PR,2014,229872
4105805,PR,2015,232432
4105805,PR,2016,234941
4105805,PR,2017,237402
4105805,PR,2018,240840
4105805,PR,2019,243726
4105805,PR,2020,246540
4105805,PR,2021,249277
4105805,PR,2022,232212
4105805,PR,2024,240720
4105805,PR,2025,241672
4105904,PR,2007,21049
4105904,PR,2008,21729
4105904,PR,2009,21789
4105904,PR,2010,22345
4105904,PR,2011,22452
4105904,PR,2012,22555
4105904,PR,2013,23402
4105904,PR,2014,23542
4105904,PR,2015,23678
4105904,PR,2016,23811
4105904,PR,2017,23941
4105904,PR,2018,23879
4105904,PR,2019,24012
4105904,PR,2020,24145
4105904,PR,2021,24271
4105904,PR,2022,22896
4105904,PR,2024,23278
4105904,PR,2025,23313
4106001,PR,2007,8552
4106001,PR,2008,8931
4106001,PR,2009,9035
4106001,PR,2010,8279
4106001,PR,2011,8312
4106001,PR,2012,8344
4106001,PR,2013,8648
4106001,PR,2014,8693
4106001,PR,2015,8736
4106001,PR,2016,8779
4106001,PR,2017,8821
4106001,PR,2018,8777
4106001,PR,2019,8818
4106001,PR,2020,8857
4106001,PR,2021,8896
4106001,PR,2022,8320
4106001,PR,2024,8442
4106001,PR,2025,8445
4106100,PR,2007,3554
4106100,PR,2008,3681
4106100,PR,2009,3700
4106100,PR,2010,3636
4106100,PR,2011,3649
4106100,PR,2012,3663
4106100,PR,2013,3794
4106100,PR,2014,3813
4106100,PR,2015,3831
4106100,PR,2016,3849
4106100,PR,2017,3866
4106100,PR,2018,3843
4106100,PR,2019,3860
4106100,PR,2020,3876
4106100,PR,2021,3891
4106100,PR,2022,3461
4106100,PR,2024,3486
4106100,PR,2025,3474
4106209,PR,2007,14800
4106209,PR,2008,15509
4106209,PR,2009,15728
4106209,PR,2010,15891
4106209,PR,2011,16094
4106209,PR,2012,16292
4106209,PR,2013,17067
4106209,PR,2014,17300
4106209,PR,2015,17525
4106209,PR,2016,17745
4106209,PR,2017,17961
4106209,PR,2018,18326
4106209,PR,2019,18584
4106209,PR,2020,18837
4106209,PR,2021,19082
4106209,PR,2022,19128
4106209,PR,2024,19827
4106209,PR,2025,20006
4106308,PR,2007,15428
4106308,PR,2008,15858
4106308,PR,2009,15850
4106308,PR,2010,16312
4106308,PR,2011,16351
4106308,PR,2012,16389
4106308,PR,2013,16954
4106308,PR,2014,17016
4106308,PR,2015,17076
4106308,PR,2016,17135
4106308,PR,2017,17193
4106308,PR,2018,17024
4106308,PR,2019,17071
4106308,PR,2020,17117
4106308,PR,2021,17162
4106308,PR,2022,17470
4106308,PR,2024,17862
4106308,PR,2025,17933
4106407,PR,2007,46931
4106407,PR,2008,48427
4106407,PR,2009,48544
4106407,PR,2010,46928
4106407,PR,2011,46933
4106407,PR,2012,46939
4106407,PR,2013,48420
4106407,PR,2014,48487
4106407,PR,2015,48551
4106407,PR,2016,48615
4106407,PR,2017,48677
4106407,PR,2018,47847
4106407,PR,2019,47845
4106407,PR,2020,47842
4106407,PR,2021,47840
4106407,PR,2022,45206
4106407,PR,2024,45830
4106407,PR,2025,45720
4106456,PR,2007,7480
4106456,PR,2008,7790
4106456,PR,2009,7864
4106456,PR,2010,7238
4106456,PR,2011,7256
4106456,PR,2012,7274
4106456,PR,2013,7525
4106456,PR,2014,7553
4106456,PR,2015,7580
4106456,PR,2016,7607
4106456,PR,2017,7547
4106456,PR,2018,7475
4106456,PR,2019,7497
4106456,PR,2020,7518
4106456,PR,2021,7538
4106456,PR,2022,5649
4106456,PR,2024,5516
4106456,PR,2025,5427
4106506,PR,2007,21571
4106506,PR,2008,21985
4106506,PR,2009,21830
4106506,PR,2010,21749
4106506,PR,2011,21629
4106506,PR,2012,21514
4106506,PR,2013,22035
4106506,PR,2014,21939
4106506,PR,2015,21846
4106506,PR,2016,21755
4106506,PR,2017,21666
4106506,PR,2018,20892
4106506,PR,2019,20734
4106506,PR,2020,20580
4106506,PR,2021,20430
4106506,PR,2022,23331
4106506,PR,2024,23859
4106506,PR,2025,24010
4106555,PR,2007,4262
4106555,PR,2008,4291
4106555,PR,2009,4220
4106555,PR,2010,4002
4106555,PR,2011,3930
4106555,PR,2012,3860
4106555,PR,2013,3887
4106555,PR,2014,3817
4106555,PR,2015,3749
4106555,PR,2016,3682
4106555,PR,2017,3617
4106555,PR,2018,3313
4106555,PR,2019,3219
4106555,PR,2020,3127
4106555,PR,2021,3038
4106555,PR,2022,3760
4106555,PR,2024,3780
4106555,PR,2025,3770
4106571,PR,2007,4150
4106571,PR,2008,4244
4106571,PR,2009,4225
4106571,PR,2010,4278
4106571,PR,2011,4269
4106571,PR,2012,4261
4106571,PR,2013,4383
4106571,PR,2014,4380
4106571,PR,2015,4376
4106571,PR,2016,4373
4106571,PR,2017,4369
4106571,PR,2018,4264
4106571,PR,2019,4252
4106571,PR,2020,4240
4106571,PR,2021,4229
4106571,PR,2022,4133
4106571,PR,2024,4171
4106571,PR,2025,4129
4106605,PR,2007,20182
4106605,PR,2008,20814
4106605,PR,2009,20856
4106605,PR,2010,20416
4106605,PR,2011,20431
4106605,PR,2012,20446
4106605,PR,2013,21107
4106605,PR,2014,21149
4106605,PR,2015,21190
4106605,PR,2016,21197
4106605,PR,2017,21237
4106605,PR,2018,20917
4106605,PR,2019,20932
4106605,PR,2020,20947
4106605,PR,2021,20962
4106605,PR,2022,23831
4106605,PR,2024,24622
4106605,PR,2025,24859
4106704,PR,2007,4493
4106704,PR,2008,4595
4106704,PR,2009,4574
4106704,PR,2010,4563
4106704,PR,2011,4548
4106704,PR,2012,4534
4106704,PR,2013,4656
4106704,PR,2014,4646
4106704,PR,2015,4637
4106704,PR,2016,4628
4106704,PR,2017,4619
4106704,PR,2018,4489
4106704,PR,2019,4469
4106704,PR,2020,4449
4106704,PR,2021,4430
4106704,PR,2022,4494
4106704,PR,2024,4547
4106704,PR,2025,4543
4106803,PR,2007,18329
4106803,PR,2008,19011
4106803,PR,2009,19132
4106803,PR,2010,18040
4106803,PR,2011,18069
4106803,PR,2012,18097
4106803,PR,2013,18702
4106803,PR,2014,18755
4106803,PR,2015,18807
4106803,PR,2016,18858
4106803,PR,2017,18907
4106803,PR,2018,18675
4106803,PR,2019,18708
4106803,PR,2020,18741
4106803,PR,2021,18772
4106803,PR,2022,15978
4106803,PR,2024,15910
4106803,PR,2025,15759
4106852,PR,2007,3116
4106852,PR,2008,3161
4106852,PR,2009,3128
4106852,PR,2010,3162
4106852,PR,2011,3139
4106852,PR,2012,3118
4106852,PR,2013,3185
4106852,PR,2014,3166
4106852,PR,2015,3147
4106852,PR,2016,3128
4106852,PR,2017,3110
4106852,PR,2018,2980
4106852,PR,2019,2950
4106852,PR,2020,2921
4106852,PR,2021,2892
4106852,PR,2022,2892
4106852,PR,2024,2896
4106852,PR,2025,2870
4106902,PR,2007,1797408
4106902,PR,2008,1828092
4106902,PR,2009,1851215
4106902,PR,2010,1751907
4106902,PR,2011,1764540
4106902,PR,2012,1776761
4106902,PR,2013,1848946
4106902,PR,2014,1864416
4106902,PR,2015,1879355
4106902,PR,2016,1893997
4106902,PR,2017,1908359
4106902,PR,2018,1917185
4106902,PR,2019,1933105
4106902,PR,2020,1948626
4106902,PR,2021,1963726
4106902,PR,2022,1773718
4106902,PR,2024,1829225
4106902,PR,2025,1830795
4107009,PR,2007,14338
4107009,PR,2008,15013
4107009,PR,2009,15217
4107009,PR,2010,13923
4107009,PR,2011,14001
4107009,PR,2012,14077
4107009,PR,2013,14620
4107009,PR,2014,14720
4107009,PR,2015,14817
4107009,PR,2016,14911
4107009,PR,2017,15004
4107009,PR,2018,15003
4107009,PR,2019,15101
4107009,PR,2020,15196
4107009,PR,2021,15289
4107009,PR,2022,13647
4107009,PR,2024,13802
4107009,PR,2025,13784
4107108,PR,2007,5611
4107108,PR,2008,5713
4107108,PR,2009,5668
4107108,PR,2010,5516
4107108,PR,2011,5471
4107108,PR,2012,5428
4107108,PR,2013,5540
4107108,PR,2014,5501
4107108,PR,2015,5463
4107108,PR,2016,5425
4107108,PR,2017,5389
4107108,PR,2018,5146
4107108,PR,2019,5087
4107108,PR,2020,5030
4107108,PR,2021,4975
4107108,PR,2022,5142
4107108,PR,2024,5164
4107108,PR,2025,5139
4107124,PR,2007,3665
4107124,PR,2008,3782
4107124,PR,2009,3791
4107124,PR,2010,3510
4107124,PR,2011,3499
4107124,PR,2012,3488
4107124,PR,2013,3583
4107124,PR,2014,3575
4107124,PR,2015,3568
4107124,PR,2016,3562
4107124,PR,2017,3555
4107124,PR,2018,3454
4107124,PR,2019,3439
4107124,PR,2020,3424
4107124,PR,2021,3409
4107124,PR,2022,3171
4107124,PR,2024,3170
4107124,PR,2025,3147
4107157,PR,2007,4944
4107157,PR,2008,5110
4107157,PR,2009,5129
4107157,PR,2010,5027
4107157,PR,2011,5038
4107157,PR,2012,5050
4107157,PR,2013,5223
4107157,PR,2014,5242
4107157,PR,2015,5259
4107157,PR,2016,5277
4107157,PR,2017,5294
4107157,PR,2018,5239
4107157,PR,2019,5253
4107157,PR,2020,5266
4107157,PR,2021,5279
4107157,PR,2022,4557
4107157,PR,2024,4557
4107157,PR,2025,4513
4107207,PR,2007,34001
4107207,PR,2008,35389
4107207,PR,2009,35707
4107207,PR,2010,36179
4107207,PR,2011,36501
4107207,PR,2012,36813
4107207,PR,2013,38385
4107207,PR,2014,38768
4107207,PR,2015,39138
4107207,PR,2016,39500
4107207,PR,2017,39856
4107207,PR,2018,40234
4107207,PR,2019,40641
4107207,PR,2020,41038
4107207,PR,2021,41424
4107207,PR,2022,44869
4107207,PR,2024,47014
4107207,PR,2025,47589
4107256,PR,2007,6530
4107256,PR,2008,6794
4107256,PR,2009,6853
4107256,PR,2010,7445
4107256,PR,2011,7544
4107256,PR,2012,7640
4107256,PR,2013,8007
4107256,PR,2014,8120
4107256,PR,2015,8228
4107256,PR,2016,8335
4107256,PR,2017,8439
4107256,PR,2018,8621
4107256,PR,2019,8747
4107256,PR,2020,8869
4107256,PR,2021,8988
4107256,PR,2022,9161
4107256,PR,2024,9525
4107256,PR,2025,9631
4107306,PR,2007,5609
4107306,PR,2008,5760
4107306,PR,2009,5753
4107306,PR,2010,5828
4107306,PR,2011,5832
4107306,PR,2012,5836
4107306,PR,2013,6024
4107306,PR,2014,6036
4107306,PR,2015,6047
4107306,PR,2016,6058
4107306,PR,2017,6069
4107306,PR,2018,5976
4107306,PR,2019,5979
4107306,PR,2020,5983
4107306,PR,2021,5987
4107306,PR,2022,6327
4107306,PR,2024,6484
4107306,PR,2025,6517
4107405,PR,2007,5974
4107405,PR,2008,6100
4107405,PR,2009,6066
4107405,PR,2010,6103
4107405,PR,2011,6082
4107405,PR,2012,6061
4107405,PR,2013,6223
4107405,PR,2014,6209
4107405,PR,2015,6195
4107405,PR,2016,6182
4107405,PR,2017,6168
4107405,PR,2018,5990
4107405,PR,2019,5961
4107405,PR,2020,5933
4107405,PR,2021,5906
4107405,PR,2022,5999
4107405,PR,2024,6070
4107405,PR,2025,6146
4107504,PR,2007,13867
4107504,PR,2008,14273
4107504,PR,2009,14280
4107504,PR,2010,13906
4107504,PR,2011,13892
4107504,PR,2012,13880
4107504,PR,2013,14298
4107504,PR,2014,14303
4107504,PR,2015,14307
4107504,PR,2016,14311
4107504,PR,2017,14314
4107504,PR,2018,14020
4107504,PR,2019,14000
4107504,PR,2020,13981
4107504,PR,2021,13962
4107504,PR,2022,12454
4107504,PR,2024,12431
4107504,PR,2025,12347
4107520,PR,2007,1887
4107520,PR,2008,1882
4107520,PR,2009,1836
4107520,PR,2010,1970
4107520,PR,2011,1944
4107520,PR,2012,1919
4107520,PR,2013,1946
4107520,PR,2014,1922
4107520,PR,2015,1898
4107520,PR,2016,1875
4107520,PR,2017,1852
4107520,PR,2018,1732
4107520,PR,2019,1698
4107520,PR,2020,1665
4107520,PR,2021,1633
4107520,PR,2022,1849
4107520,PR,2024,1858
4107520,PR,2025,1852
4107538,PR,2007,3842
4107538,PR,2008,4043
4107538,PR,2009,4113
4107538,PR,2010,3926
4107538,PR,2011,3972
4107538,PR,2012,4017
4107538,PR,2013,4202
4107538,PR,2014,4255
4107538,PR,2015,4306
4107538,PR,2016,4357
4107538,PR,2017,4406
4107538,PR,2018,4481
4107538,PR,2019,4539
4107538,PR,2020,4596
4107538,PR,2021,4651
4107538,PR,2022,4575
4107538,PR,2024,4729
4107538,PR,2025,4770
4107546,PR,2007,5104
4107546,PR,2008,5222
4107546,PR,2009,5200
4107546,PR,2010,4677
4107546,PR,2011,4622
4107546,PR,2012,4570
4107546,PR,2013,4642
4107546,PR,2014,4591
4107546,PR,2015,4542
4107546,PR,2016,4494
4107546,PR,2017,4447
4107546,PR,2018,4188
4107546,PR,2019,4117
4107546,PR,2020,4048
4107546,PR,2021,3980
4107546,PR,2022,4797
4107546,PR,2024,4881
4107546,PR,2025,4880
4107553,PR,2007,3394
4107553,PR,2008,3413
4107553,PR,2009,3354
4107553,PR,2010,3472
4107553,PR,2011,3434
4107553,PR,2012,3398
4107553,PR,2013,3456
4107553,PR,2014,3422
4107553,PR,2015,3388
4107553,PR,2016,3355
4107553,PR,2017,3323
4107553,PR,2018,3139
4107553,PR,2019,3089
4107553,PR,2020,3041
4107553,PR,2021,2995
4107553,PR,2022,3039
4107553,PR,2024,3023
4107553,PR,2025,2994
4107603,PR,2007,15527
4107603,PR,2008,16006
4107603,PR,2009,16032
4107603,PR,2010,16314
4107603,PR,2011,16368
4107603,PR,2012,16421
4107603,PR,2013,17006
4107603,PR,2014,17084
4107603,PR,2015,17160
4107603,PR,2016,17233
4107603,PR,2017,17306
4107603,PR,2018,17185
4107603,PR,2019,17251
4107603,PR,2020,17316
4107603,PR,2021,17379
4107603,PR,2022,16389
4107603,PR,2024,16618
4107603,PR,2025,16596
4107652,PR,2007,75006
4107652,PR,2008,79255
4107652,PR,2009,80868
4107652,PR,2010,81675
4107652,PR,2011,83118
4107652,PR,2012,84514
4107652,PR,2013,89037
4107652,PR,2014,90648
4107652,PR,2015,92204
4107652,PR,2016,93730
4107652,PR,2017,95225
4107652,PR,2018,98368
4107652,PR,2019,100209
4107652,PR,2020,102004
4107652,PR,2021,103750
4107652,PR,2022,148873
